107_DMH_Hmx2_Gaba,H3K9me3,Female-shufB
140_PMd_LHA_Foxb1_Glut,H3K9me3,Male-shufB
202_PRT_Tcf7l2_Gaba,H3K27ac,Male-shufB
100_AHN_Onecut3_Gaba,H3K9me3,Male-shufB
036_HPF_CR_Glut,H3K27ac,Male-shufA
011_L2_IT_ENT_po_Glut,H3K4me1,Female-shufB
019_L2_3_IT_PPP_Glut,H3K27me3,Female-shufA
050_Lamp5_Lhx6_Gaba,H3K9me3,Male-shufB
075_MEA_BST_Lhx6_Nr2e1_Gaba,H3K27me3,Male-shufA
159_IF_RL_CLI_PAG_Foxa1_Glut,H3K27ac,Male-shufA
152_RE_Xi_Nox4_Glut,H3K9me3,Male-shufB
059_GPe_SI_Sox6_Cyp26b1_Gaba,H3K9me3,Male-shufB
061_STR_D1_Gaba,H3K27me3,Female-shufA
077_CEA_BST_Gal_Avp_Gaba,H3K27ac,Male-shufB
074_MEA_BST_Lhx6_Sp9_Gaba,H3K4me1,Male-shufB
034_NP_PPP_Glut,H3K4me1,Male-shufB
019_L2_3_IT_PPP_Glut,H3K4me1,Female-shufA
202_PRT_Tcf7l2_Gaba,H3K4me1,Male-shufB
109_LGv_ZI_Otx2_Gaba,H3K4me1,Male-shufB
052_Pvalb_Gaba,H3K27ac,Female-shufA
031_CT_SUB_Glut,H3K9me3,Female-shufA
078_SI_MA_ACB_Ebf1_Bnc2_Gaba,H3K4me1,Female-shufA
138_PH_Pitx2_Glut,H3K4me1,Female-shufB
197_SNr_Six3_Gaba,H3K27me3,Male-shufA
202_PRT_Tcf7l2_Gaba,H3K27me3,Male-shufB
134_PH_ant_LHA_Otp_Bsx_Glut,H3K9me3,Male-shufB
106_PVpo_VMPO_MPN_Hmx2_Gaba,H3K9me3,Female-shufA
140_PMd_LHA_Foxb1_Glut,H3K27me3,Female-shufA
011_L2_IT_ENT_po_Glut,H3K9me3,Male-shufB
085_SI_MPO_LPO_Lhx8_Gaba,H3K27ac,Male-shufB
059_GPe_SI_Sox6_Cyp26b1_Gaba,H3K9me3,Male-shufA
113_MEA_COA_BMA_Ccdc42_Glut,H3K27me3,Female-shufB
231_IPN_LDT_Vsx2_Nkx6_1_Glut,H3K27ac,Female-shufA
066_NDB_SI_ant_Prdm12_Gaba,H3K27ac,Male-shufB
063_STR_D1_Sema5a_Gaba,H3K4me1,Female-shufA
143_MM_ant_Foxb1_Glut,H3K27ac,Male-shufB
103_PVHd_DMH_Lhx6_Gaba,H3K27ac,Male-shufA
065_IA_Mgp_Gaba,H3K27ac,Male-shufB
106_PVpo_VMPO_MPN_Hmx2_Gaba,H3K27ac,Female-shufB
101_ZI_Pax6_Gaba,H3K9me3,Male-shufA
036_HPF_CR_Glut,H3K27ac,Male-shufB
053_Sst_Gaba,H3K27ac,Female-shufA
117_LHA_Barhl2_Glut,H3K9me3,Male-shufA
032_L5_NP_CTX_Glut,H3K4me1,Female-shufA
141_PH_SUM_Foxa1_Glut,H3K27me3,Male-shufB
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba,H3K4me1,Male-shufA
101_ZI_Pax6_Gaba,H3K27me3,Male-shufA
091_ARH_PVi_Six6_Dopa_Gaba,H3K27ac,Female-shufA
106_PVpo_VMPO_MPN_Hmx2_Gaba,H3K9me3,Male-shufA
231_IPN_LDT_Vsx2_Nkx6_1_Glut,H3K27me3,Female-shufB
156_MB_ant_ve_Dmrta2_Glut,H3K27ac,Male-shufA
099_SBPV_PVa_Six6_Satb2_Gaba,H3K27me3,Female-shufB
118_ADP_MPO_Trp73_Glut,H3K27ac,Female-shufA
104_TU_ARH_Otp_Six6_Gaba,H3K27me3,Male-shufA
094_SCH_Six6_Cdc14a_Gaba,H3K27ac,Female-shufA
031_CT_SUB_Glut,H3K27ac,Female-shufB
159_IF_RL_CLI_PAG_Foxa1_Glut,H3K4me1,Female-shufA
125_DMH_Hmx2_Glut,H3K9me3,Female-shufA
075_MEA_BST_Lhx6_Nr2e1_Gaba,H3K9me3,Male-shufA
030_L6_CT_CTX_Glut,H3K4me1,Male-shufA
003_L5_6_IT_TPE_ENT_Glut,H3K4me1,Female-shufB
131_LHA_AHN_PVH_Otp_Trh_Glut,H3K27me3,Female-shufA
051_Pvalb_chandelier_Gaba,H3K27ac,Male-shufB
054_STR_Prox1_Lhx6_Gaba,H3K27ac,Female-shufA
034_NP_PPP_Glut,H3K9me3,Female-shufA
012_MEA_Slc17a7_Glut,H3K27me3,Male-shufA
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba,H3K4me1,Female-shufA
117_LHA_Barhl2_Glut,H3K4me1,Male-shufB
005_L5_IT_CTX_Glut,H3K27ac,Male-shufB
015_ENTmv_PA_COAp_Glut,H3K27me3,Female-shufB
073_MEA_BST_Sox6_Gaba,H3K27ac,Female-shufB
029_L6b_CTX_Glut,H3K9me3,Female-shufA
064_STR_PAL_Chst9_Gaba,H3K4me1,Female-shufA
096_PVHd_Gsc_Gaba,H3K4me1,Female-shufB
025_CA2_FC_IG_Glut,H3K4me1,Male-shufB
094_SCH_Six6_Cdc14a_Gaba,H3K27me3,Male-shufB
063_STR_D1_Sema5a_Gaba,H3K27ac,Female-shufB
041_OB_in_Frmd7_Gaba,H3K9me3,Male-shufB
113_MEA_COA_BMA_Ccdc42_Glut,H3K9me3,Male-shufA
088_BST_Tac2_Gaba,H3K9me3,Male-shufA
085_SI_MPO_LPO_Lhx8_Gaba,H3K27ac,Female-shufB
005_L5_IT_CTX_Glut,H3K4me1,Male-shufB
202_PRT_Tcf7l2_Gaba,H3K9me3,Female-shufB
002_IT_EP_CLA_Glut,H3K27me3,Female-shufB
030_L6_CT_CTX_Glut,H3K27me3,Female-shufB
094_SCH_Six6_Cdc14a_Gaba,H3K27me3,Male-shufA
124_MPN_MPO_PVpo_Hmx2_Glut,H3K27ac,Male-shufA
138_PH_Pitx2_Glut,H3K4me1,Female-shufA
057_NDB_SI_MA_STRv_Lhx8_Gaba,H3K27ac,Female-shufB
082_CEA_BST_Ebf1_Pdyn_Gaba,H3K27ac,Female-shufA
103_PVHd_DMH_Lhx6_Gaba,H3K27me3,Female-shufA
203_LGv_SPFp_SPFm_Nkx2_2_Tcf7l2_Gaba,H3K27ac,Male-shufB
123_DMH_Nkx2_4_Glut,H3K27me3,Female-shufB
094_SCH_Six6_Cdc14a_Gaba,H3K27me3,Female-shufB
200_PAG_ND_PCG_Onecut1_Gaba,H3K27me3,Female-shufA
125_DMH_Hmx2_Glut,H3K27me3,Female-shufB
114_COAa_PAA_MEA_Barhl2_Glut,H3K27ac,Female-shufA
195_SNr_VTA_Pax5_Npas1_Gaba,H3K27me3,Female-shufA
127_DMH_LHA_Vgll2_Glut,H3K27ac,Male-shufB
116_AVPV_MEPO_SFO_Tbr1_Glut,H3K27ac,Female-shufA
055_STR_Lhx8_Gaba,H3K27me3,Male-shufA
125_DMH_Hmx2_Glut,H3K9me3,Female-shufB
038_DG_PIR_Ex_IMN,H3K27me3,Male-shufA
017_CA3_Glut,H3K27ac,Male-shufB
128_VMH_Fezf1_Glut,H3K4me1,Male-shufA
133_PVH_SO_PVa_Otp_Glut,H3K9me3,Male-shufA
117_LHA_Barhl2_Glut,H3K27me3,Male-shufA
088_BST_Tac2_Gaba,H3K27ac,Female-shufB
058_PAL_STR_Gaba_Chol,H3K27ac,Male-shufB
091_ARH_PVi_Six6_Dopa_Gaba,H3K27me3,Female-shufA
027_L6b_EPd_Glut,H3K9me3,Female-shufA
126_ARH_PVp_Tbx3_Glut,H3K27ac,Male-shufA
050_Lamp5_Lhx6_Gaba,H3K4me1,Female-shufB
025_CA2_FC_IG_Glut,H3K9me3,Female-shufA
086_MPO_ADP_Lhx8_Gaba,H3K9me3,Female-shufA
107_DMH_Hmx2_Gaba,H3K4me1,Female-shufB
098_AHN_SBPV_PVHd_Pdrm12_Gaba,H3K27me3,Female-shufA
140_PMd_LHA_Foxb1_Glut,H3K9me3,Female-shufA
136_PMv_TMv_Pitx2_Glut,H3K27ac,Male-shufA
132_AHN_RCH_LHA_Otp_Fezf1_Glut,H3K27me3,Male-shufA
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba,H3K27me3,Male-shufA
076_MEA_BST_Lhx6_Nfib_Gaba,H3K4me1,Male-shufB
022_L5_ET_CTX_Glut,H3K9me3,Male-shufA
084_BST_SI_AAA_Six3_Slc22a3_Gaba,H3K27ac,Female-shufA
032_L5_NP_CTX_Glut,H3K27me3,Male-shufA
049_Lamp5_Gaba,H3K9me3,Male-shufB
132_AHN_RCH_LHA_Otp_Fezf1_Glut,H3K27ac,Male-shufA
137_PH_an_Pitx2_Glut,H3K4me1,Male-shufA
180_SCiw_Pitx2_Glut,H3K27me3,Male-shufA
003_L5_6_IT_TPE_ENT_Glut,H3K4me1,Male-shufA
033_NP_SUB_Glut,H3K27ac,Female-shufA
077_CEA_BST_Gal_Avp_Gaba,H3K4me1,Female-shufB
123_DMH_Nkx2_4_Glut,H3K4me1,Male-shufB
135_STN_PSTN_Pitx2_Glut,H3K27me3,Male-shufB
044_OB_Dopa_Gaba,H3K4me1,Male-shufB
031_CT_SUB_Glut,H3K4me1,Female-shufB
004_L6_IT_CTX_Glut,H3K27ac,Female-shufB
034_NP_PPP_Glut,H3K4me1,Female-shufB
065_IA_Mgp_Gaba,H3K27me3,Male-shufB
125_DMH_Hmx2_Glut,H3K27ac,Female-shufA
180_SCiw_Pitx2_Glut,H3K27ac,Female-shufA
137_PH_an_Pitx2_Glut,H3K9me3,Female-shufA
042_OB_out_Frmd7_Gaba,H3K27ac,Male-shufA
038_DG_PIR_Ex_IMN,H3K4me1,Male-shufB
077_CEA_BST_Gal_Avp_Gaba,H3K27ac,Male-shufA
074_MEA_BST_Lhx6_Sp9_Gaba,H3K27ac,Male-shufA
086_MPO_ADP_Lhx8_Gaba,H3K27me3,Male-shufA
124_MPN_MPO_PVpo_Hmx2_Glut,H3K4me1,Male-shufB
102_DMH_LHA_Gsx1_Gaba,H3K27me3,Female-shufB
166_MRN_Pou3f1_C1ql4_Glut,H3K4me1,Male-shufA
080_CEA_AAA_BST_Six3_Sp9_Gaba,H3K4me1,Male-shufB
199_PAG_MRN_RN_Foxa2_Gaba,H3K27ac,Female-shufA
025_CA2_FC_IG_Glut,H3K9me3,Male-shufB
200_PAG_ND_PCG_Onecut1_Gaba,H3K9me3,Female-shufB
168_SPA_SPFm_SPFp_POL_PIL_PoT_Sp9_Glut,H3K27me3,Male-shufB
004_L6_IT_CTX_Glut,H3K27me3,Male-shufB
202_PRT_Tcf7l2_Gaba,H3K4me1,Male-shufA
080_CEA_AAA_BST_Six3_Sp9_Gaba,H3K27ac,Male-shufA
052_Pvalb_Gaba,H3K27me3,Male-shufB
054_STR_Prox1_Lhx6_Gaba,H3K27me3,Male-shufB
034_NP_PPP_Glut,H3K9me3,Male-shufA
017_CA3_Glut,H3K4me1,Female-shufB
119_SI_MA_LPO_LHA_Skor1_Glut,H3K9me3,Male-shufA
114_COAa_PAA_MEA_Barhl2_Glut,H3K9me3,Female-shufB
079_CEA_BST_Six3_Cyp26b1_Gaba,H3K9me3,Female-shufB
093_RT_ZI_Gnb3_Gaba,H3K27ac,Female-shufB
124_MPN_MPO_PVpo_Hmx2_Glut,H3K9me3,Male-shufB
142_HY_Gnrh1_Glut,H3K27ac,Female-shufA
127_DMH_LHA_Vgll2_Glut,H3K27ac,Female-shufB
109_LGv_ZI_Otx2_Gaba,H3K9me3,Male-shufB
119_SI_MA_LPO_LHA_Skor1_Glut,H3K9me3,Female-shufB
142_HY_Gnrh1_Glut,H3K27me3,Female-shufB
011_L2_IT_ENT_po_Glut,H3K27ac,Male-shufB
057_NDB_SI_MA_STRv_Lhx8_Gaba,H3K9me3,Male-shufB
094_SCH_Six6_Cdc14a_Gaba,H3K27ac,Male-shufA
045_OB_STR_CTX_Inh_IMN,H3K9me3,Male-shufB
120_MEA_Otp_Foxp2_Glut,H3K4me1,Male-shufB
129_VMH_Nr5a1_Glut,H3K27me3,Female-shufA
203_LGv_SPFp_SPFm_Nkx2_2_Tcf7l2_Gaba,H3K27ac,Female-shufA
091_ARH_PVi_Six6_Dopa_Gaba,H3K4me1,Female-shufA
016_CA1_ProS_Glut,H3K27me3,Male-shufA
137_PH_an_Pitx2_Glut,H3K4me1,Male-shufB
076_MEA_BST_Lhx6_Nfib_Gaba,H3K4me1,Female-shufB
136_PMv_TMv_Pitx2_Glut,H3K4me1,Female-shufA
097_PVHd_SBPV_Six3_Prox1_Gaba,H3K9me3,Female-shufB
118_ADP_MPO_Trp73_Glut,H3K9me3,Female-shufB
014_LA_BLA_BMA_PA_Glut,H3K9me3,Male-shufA
114_COAa_PAA_MEA_Barhl2_Glut,H3K9me3,Female-shufA
031_CT_SUB_Glut,H3K27me3,Female-shufA
122_LHA_MEA_Otp_Glut,H3K4me1,Female-shufA
130_LHA_Pmch_Glut,H3K27me3,Female-shufA
143_MM_ant_Foxb1_Glut,H3K27me3,Male-shufA
129_VMH_Nr5a1_Glut,H3K27me3,Male-shufB
020_L2_3_IT_RSP_Glut,H3K27ac,Male-shufA
078_SI_MA_ACB_Ebf1_Bnc2_Gaba,H3K27me3,Female-shufA
089_PVR_Six3_Sox3_Gaba,H3K27me3,Female-shufB
044_OB_Dopa_Gaba,H3K4me1,Male-shufA
102_DMH_LHA_Gsx1_Gaba,H3K4me1,Female-shufB
051_Pvalb_chandelier_Gaba,H3K27me3,Male-shufB
055_STR_Lhx8_Gaba,H3K4me1,Female-shufA
059_GPe_SI_Sox6_Cyp26b1_Gaba,H3K4me1,Male-shufA
191_PAG_MRN_Rln3_Gaba,H3K27ac,Male-shufB
051_Pvalb_chandelier_Gaba,H3K27me3,Female-shufB
134_PH_ant_LHA_Otp_Bsx_Glut,H3K9me3,Female-shufB
084_BST_SI_AAA_Six3_Slc22a3_Gaba,H3K9me3,Male-shufB
100_AHN_Onecut3_Gaba,H3K4me1,Male-shufA
114_COAa_PAA_MEA_Barhl2_Glut,H3K4me1,Male-shufA
038_DG_PIR_Ex_IMN,H3K27ac,Male-shufB
085_SI_MPO_LPO_Lhx8_Gaba,H3K9me3,Male-shufA
126_ARH_PVp_Tbx3_Glut,H3K4me1,Male-shufB
009_L2_3_IT_PIR_ENTl_Glut,H3K27ac,Male-shufB
012_MEA_Slc17a7_Glut,H3K9me3,Female-shufA
097_PVHd_SBPV_Six3_Prox1_Gaba,H3K27ac,Male-shufB
027_L6b_EPd_Glut,H3K9me3,Male-shufA
137_PH_an_Pitx2_Glut,H3K4me1,Female-shufB
215_SNc_VTA_RAmb_Foxa1_Dopa,H3K27me3,Female-shufA
045_OB_STR_CTX_Inh_IMN,H3K4me1,Male-shufB
006_L4_5_IT_CTX_Glut,H3K4me1,Male-shufA
088_BST_Tac2_Gaba,H3K27ac,Male-shufB
137_PH_an_Pitx2_Glut,H3K27ac,Female-shufA
058_PAL_STR_Gaba_Chol,H3K9me3,Male-shufB
127_DMH_LHA_Vgll2_Glut,H3K4me1,Female-shufA
196_PAG_PPN_Pax5_Sox21_Gaba,H3K27ac,Female-shufB
197_SNr_Six3_Gaba,H3K9me3,Female-shufB
102_DMH_LHA_Gsx1_Gaba,H3K27ac,Male-shufB
114_COAa_PAA_MEA_Barhl2_Glut,H3K27me3,Male-shufA
002_IT_EP_CLA_Glut,H3K9me3,Female-shufB
108_ARH_PVp_Tbx3_Gaba,H3K27ac,Male-shufB
055_STR_Lhx8_Gaba,H3K9me3,Female-shufB
060_OT_D3_Folh1_Gaba,H3K4me1,Male-shufB
046_Vip_Gaba,H3K9me3,Male-shufB
099_SBPV_PVa_Six6_Satb2_Gaba,H3K27ac,Male-shufB
034_NP_PPP_Glut,H3K27ac,Female-shufB
199_PAG_MRN_RN_Foxa2_Gaba,H3K4me1,Female-shufA
133_PVH_SO_PVa_Otp_Glut,H3K4me1,Female-shufA
213_SCsg_Gabrr2_Gaba,H3K27ac,Female-shufA
041_OB_in_Frmd7_Gaba,H3K27ac,Female-shufB
014_LA_BLA_BMA_PA_Glut,H3K27me3,Male-shufB
216_MB_MY_Tph2_Glut_Sero,H3K4me1,Male-shufA
061_STR_D1_Gaba,H3K27me3,Male-shufB
078_SI_MA_ACB_Ebf1_Bnc2_Gaba,H3K9me3,Female-shufA
025_CA2_FC_IG_Glut,H3K9me3,Female-shufB
122_LHA_MEA_Otp_Glut,H3K4me1,Female-shufB
096_PVHd_Gsc_Gaba,H3K27me3,Female-shufA
022_L5_ET_CTX_Glut,H3K27me3,Male-shufA
125_DMH_Hmx2_Glut,H3K27ac,Male-shufB
014_LA_BLA_BMA_PA_Glut,H3K4me1,Male-shufA
196_PAG_PPN_Pax5_Sox21_Gaba,H3K9me3,Female-shufA
159_IF_RL_CLI_PAG_Foxa1_Glut,H3K27ac,Female-shufB
026_NLOT_Rho_Glut,H3K27me3,Female-shufA
090_BST_MPN_Six3_Nrgn_Gaba,H3K27me3,Male-shufB
059_GPe_SI_Sox6_Cyp26b1_Gaba,H3K27ac,Female-shufB
045_OB_STR_CTX_Inh_IMN,H3K4me1,Male-shufA
126_ARH_PVp_Tbx3_Glut,H3K27me3,Female-shufB
077_CEA_BST_Gal_Avp_Gaba,H3K27ac,Female-shufA
105_TMd_DMH_Foxd2_Gaba,H3K27ac,Male-shufA
139_PH_LHA_Foxb1_Glut,H3K9me3,Female-shufA
105_TMd_DMH_Foxd2_Gaba,H3K27ac,Female-shufA
020_L2_3_IT_RSP_Glut,H3K27ac,Male-shufB
074_MEA_BST_Lhx6_Sp9_Gaba,H3K9me3,Male-shufB
003_L5_6_IT_TPE_ENT_Glut,H3K9me3,Male-shufA
103_PVHd_DMH_Lhx6_Gaba,H3K4me1,Male-shufA
003_L5_6_IT_TPE_ENT_Glut,H3K27ac,Male-shufA
046_Vip_Gaba,H3K27ac,Female-shufB
109_LGv_ZI_Otx2_Gaba,H3K4me1,Female-shufB
125_DMH_Hmx2_Glut,H3K9me3,Male-shufA
062_STR_D2_Gaba,H3K27ac,Male-shufA
112_GPi_Tbr1_Cngb3_Gaba_Glut,H3K9me3,Female-shufA
200_PAG_ND_PCG_Onecut1_Gaba,H3K4me1,Female-shufA
096_PVHd_Gsc_Gaba,H3K9me3,Female-shufA
093_RT_ZI_Gnb3_Gaba,H3K9me3,Male-shufB
166_MRN_Pou3f1_C1ql4_Glut,H3K27me3,Female-shufA
044_OB_Dopa_Gaba,H3K9me3,Male-shufB
009_L2_3_IT_PIR_ENTl_Glut,H3K9me3,Male-shufB
010_IT_AON_TT_DP_Glut,H3K9me3,Male-shufB
017_CA3_Glut,H3K4me1,Male-shufB
001_CLA_EPd_CTX_Car3_Glut,H3K27me3,Male-shufB
075_MEA_BST_Lhx6_Nr2e1_Gaba,H3K4me1,Female-shufB
200_PAG_ND_PCG_Onecut1_Gaba,H3K27ac,Male-shufB
103_PVHd_DMH_Lhx6_Gaba,H3K4me1,Female-shufB
143_MM_ant_Foxb1_Glut,H3K9me3,Male-shufB
137_PH_an_Pitx2_Glut,H3K9me3,Male-shufB
004_L6_IT_CTX_Glut,H3K9me3,Male-shufA
108_ARH_PVp_Tbx3_Gaba,H3K9me3,Female-shufA
053_Sst_Gaba,H3K27me3,Male-shufA
113_MEA_COA_BMA_Ccdc42_Glut,H3K27me3,Male-shufA
102_DMH_LHA_Gsx1_Gaba,H3K9me3,Female-shufA
032_L5_NP_CTX_Glut,H3K4me1,Female-shufB
011_L2_IT_ENT_po_Glut,H3K27me3,Female-shufB
203_LGv_SPFp_SPFm_Nkx2_2_Tcf7l2_Gaba,H3K9me3,Female-shufB
020_L2_3_IT_RSP_Glut,H3K27me3,Male-shufB
011_L2_IT_ENT_po_Glut,H3K4me1,Male-shufB
134_PH_ant_LHA_Otp_Bsx_Glut,H3K27ac,Male-shufA
033_NP_SUB_Glut,H3K9me3,Male-shufA
028_L6b_CT_ENT_Glut,H3K9me3,Female-shufB
120_MEA_Otp_Foxp2_Glut,H3K27me3,Female-shufA
196_PAG_PPN_Pax5_Sox21_Gaba,H3K27me3,Female-shufB
196_PAG_PPN_Pax5_Sox21_Gaba,H3K27me3,Male-shufB
129_VMH_Nr5a1_Glut,H3K27ac,Male-shufA
203_LGv_SPFp_SPFm_Nkx2_2_Tcf7l2_Gaba,H3K9me3,Male-shufB
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba,H3K9me3,Male-shufB
039_OB_Meis2_Thsd7b_Gaba,H3K27me3,Female-shufB
106_PVpo_VMPO_MPN_Hmx2_Gaba,H3K4me1,Female-shufA
057_NDB_SI_MA_STRv_Lhx8_Gaba,H3K4me1,Male-shufA
016_CA1_ProS_Glut,H3K4me1,Male-shufA
064_STR_PAL_Chst9_Gaba,H3K27me3,Female-shufA
166_MRN_Pou3f1_C1ql4_Glut,H3K27ac,Male-shufB
168_SPA_SPFm_SPFp_POL_PIL_PoT_Sp9_Glut,H3K4me1,Female-shufB
268_CS_PRNr_DR_En1_Sox2_Gaba,H3K27me3,Female-shufB
092_TMv_PMv_Tbx3_Hist_Gaba,H3K9me3,Female-shufA
139_PH_LHA_Foxb1_Glut,H3K4me1,Female-shufA
133_PVH_SO_PVa_Otp_Glut,H3K4me1,Male-shufA
002_IT_EP_CLA_Glut,H3K27ac,Female-shufB
053_Sst_Gaba,H3K9me3,Male-shufB
152_RE_Xi_Nox4_Glut,H3K27me3,Female-shufA
049_Lamp5_Gaba,H3K27ac,Female-shufA
107_DMH_Hmx2_Gaba,H3K27me3,Male-shufB
106_PVpo_VMPO_MPN_Hmx2_Gaba,H3K27ac,Male-shufA
159_IF_RL_CLI_PAG_Foxa1_Glut,H3K27me3,Male-shufA
039_OB_Meis2_Thsd7b_Gaba,H3K27me3,Male-shufB
049_Lamp5_Gaba,H3K9me3,Female-shufA
138_PH_Pitx2_Glut,H3K4me1,Male-shufB
133_PVH_SO_PVa_Otp_Glut,H3K27me3,Male-shufB
089_PVR_Six3_Sox3_Gaba,H3K27me3,Male-shufB
061_STR_D1_Gaba,H3K27me3,Male-shufA
033_NP_SUB_Glut,H3K27ac,Female-shufB
060_OT_D3_Folh1_Gaba,H3K9me3,Male-shufB
125_DMH_Hmx2_Glut,H3K4me1,Male-shufA
215_SNc_VTA_RAmb_Foxa1_Dopa,H3K9me3,Female-shufA
075_MEA_BST_Lhx6_Nr2e1_Gaba,H3K27ac,Male-shufA
057_NDB_SI_MA_STRv_Lhx8_Gaba,H3K9me3,Female-shufA
026_NLOT_Rho_Glut,H3K4me1,Male-shufA
112_GPi_Tbr1_Cngb3_Gaba_Glut,H3K4me1,Male-shufB
112_GPi_Tbr1_Cngb3_Gaba_Glut,H3K4me1,Female-shufB
052_Pvalb_Gaba,H3K27me3,Female-shufB
042_OB_out_Frmd7_Gaba,H3K27ac,Female-shufA
102_DMH_LHA_Gsx1_Gaba,H3K4me1,Male-shufA
062_STR_D2_Gaba,H3K9me3,Male-shufA
126_ARH_PVp_Tbx3_Glut,H3K27me3,Male-shufB
080_CEA_AAA_BST_Six3_Sp9_Gaba,H3K9me3,Female-shufB
046_Vip_Gaba,H3K4me1,Male-shufB
076_MEA_BST_Lhx6_Nfib_Gaba,H3K27me3,Male-shufB
103_PVHd_DMH_Lhx6_Gaba,H3K4me1,Female-shufA
191_PAG_MRN_Rln3_Gaba,H3K4me1,Male-shufB
138_PH_Pitx2_Glut,H3K27me3,Female-shufB
139_PH_LHA_Foxb1_Glut,H3K4me1,Male-shufA
123_DMH_Nkx2_4_Glut,H3K27me3,Male-shufB
074_MEA_BST_Lhx6_Sp9_Gaba,H3K9me3,Male-shufA
268_CS_PRNr_DR_En1_Sox2_Gaba,H3K27me3,Female-shufA
093_RT_ZI_Gnb3_Gaba,H3K27me3,Male-shufA
070_LSX_Prdm12_Slit2_Gaba,H3K9me3,Male-shufA
023_SUB_ProS_Glut,H3K27me3,Female-shufB
085_SI_MPO_LPO_Lhx8_Gaba,H3K27ac,Female-shufA
112_GPi_Tbr1_Cngb3_Gaba_Glut,H3K4me1,Male-shufA
028_L6b_CT_ENT_Glut,H3K27ac,Male-shufB
081_ACB_BST_FS_D1_Gaba,H3K27me3,Female-shufB
010_IT_AON_TT_DP_Glut,H3K27me3,Male-shufB
076_MEA_BST_Lhx6_Nfib_Gaba,H3K27me3,Female-shufA
005_L5_IT_CTX_Glut,H3K27ac,Male-shufA
109_LGv_ZI_Otx2_Gaba,H3K9me3,Female-shufA
166_MRN_Pou3f1_C1ql4_Glut,H3K4me1,Female-shufA
022_L5_ET_CTX_Glut,H3K27ac,Female-shufA
086_MPO_ADP_Lhx8_Gaba,H3K27ac,Male-shufA
195_SNr_VTA_Pax5_Npas1_Gaba,H3K9me3,Female-shufB
059_GPe_SI_Sox6_Cyp26b1_Gaba,H3K27me3,Male-shufB
055_STR_Lhx8_Gaba,H3K27ac,Female-shufA
136_PMv_TMv_Pitx2_Glut,H3K9me3,Male-shufB
089_PVR_Six3_Sox3_Gaba,H3K27ac,Female-shufB
159_IF_RL_CLI_PAG_Foxa1_Glut,H3K4me1,Male-shufA
011_L2_IT_ENT_po_Glut,H3K27ac,Female-shufA
112_GPi_Tbr1_Cngb3_Gaba_Glut,H3K4me1,Female-shufA
026_NLOT_Rho_Glut,H3K9me3,Male-shufA
062_STR_D2_Gaba,H3K27me3,Female-shufB
033_NP_SUB_Glut,H3K27me3,Male-shufA
059_GPe_SI_Sox6_Cyp26b1_Gaba,H3K4me1,Female-shufA
122_LHA_MEA_Otp_Glut,H3K27me3,Female-shufA
032_L5_NP_CTX_Glut,H3K27me3,Female-shufA
046_Vip_Gaba,H3K9me3,Male-shufA
097_PVHd_SBPV_Six3_Prox1_Gaba,H3K9me3,Male-shufB
065_IA_Mgp_Gaba,H3K4me1,Female-shufB
033_NP_SUB_Glut,H3K4me1,Male-shufA
054_STR_Prox1_Lhx6_Gaba,H3K4me1,Male-shufA
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba,H3K9me3,Female-shufA
066_NDB_SI_ant_Prdm12_Gaba,H3K27me3,Male-shufB
032_L5_NP_CTX_Glut,H3K27me3,Male-shufB
106_PVpo_VMPO_MPN_Hmx2_Gaba,H3K27ac,Male-shufB
030_L6_CT_CTX_Glut,H3K9me3,Male-shufB
042_OB_out_Frmd7_Gaba,H3K9me3,Male-shufA
062_STR_D2_Gaba,H3K4me1,Female-shufB
139_PH_LHA_Foxb1_Glut,H3K9me3,Male-shufB
133_PVH_SO_PVa_Otp_Glut,H3K9me3,Female-shufB
191_PAG_MRN_Rln3_Gaba,H3K9me3,Male-shufB
168_SPA_SPFm_SPFp_POL_PIL_PoT_Sp9_Glut,H3K27ac,Female-shufA
133_PVH_SO_PVa_Otp_Glut,H3K27ac,Male-shufB
130_LHA_Pmch_Glut,H3K27ac,Male-shufA
008_L2_3_IT_ENT_Glut,H3K4me1,Male-shufB
231_IPN_LDT_Vsx2_Nkx6_1_Glut,H3K4me1,Female-shufA
009_L2_3_IT_PIR_ENTl_Glut,H3K4me1,Female-shufA
121_MEA_BST_Otp_Zic2_Glut,H3K27me3,Male-shufA
079_CEA_BST_Six3_Cyp26b1_Gaba,H3K27me3,Male-shufA
002_IT_EP_CLA_Glut,H3K27me3,Female-shufA
125_DMH_Hmx2_Glut,H3K9me3,Male-shufB
099_SBPV_PVa_Six6_Satb2_Gaba,H3K4me1,Male-shufA
012_MEA_Slc17a7_Glut,H3K27me3,Male-shufB
074_MEA_BST_Lhx6_Sp9_Gaba,H3K27ac,Female-shufA
214_IPN_Otp_Crisp1_Gaba,H3K4me1,Male-shufA
073_MEA_BST_Sox6_Gaba,H3K27ac,Female-shufA
089_PVR_Six3_Sox3_Gaba,H3K9me3,Male-shufB
